mass_kg,stress_mpa
30.895424461228526,30.20548439025879
25.468967317225083,30.269521713256836
40.76926106917859,28.40474510192871
11.414819196186544,64.33497619628906
14.331017892593902,47.432884216308594
9.748149685582279,73.611328125
10.803642564016549,71.60041809082031
96.33728245525249,27.375791549682617
14.318214060858441,47.47467803955078
11.816643040516517,53.48761749267578
18.700454018479437,36.43752670288086
98.50514133095486,27.141658782958984
13.824726354938514,50.419044494628906
25.304951708175714,30.519712448120117
9.698763144641054,84.30433654785156
12.028342285639155,51.73823547363281
19.789047714646124,34.92567443847656
20.58240078784155,33.18598556518555
19.230743858160757,35.08314895629883
21.27893516064063,32.00254821777344
39.79619395561615,29.056262969970703
14.907580580728297,42.0369873046875
11.6813222378915,63.18730926513672
56.492263747106676,28.25420570373535
40.76905586042542,28.408761978149414
15.687546894486951,41.368770599365234
17.346953891191088,39.2000617980957
11.412525122459025,70.99781036376953
11.65983421334544,67.31771850585938
10.285331067238344,73.76896667480469
10.884771028575766,72.25468444824219
10.879099453933494,73.3955078125
12.014739464254928,55.118995666503906
11.882394038505478,56.49436950683594
18.748175543916933,37.78742980957031
25.309562765348215,30.63488006591797
13.233961009202691,53.612117767333984
13.892825574653763,51.92097473144531
22.11587115851251,33.768836975097656
21.59292134883936,34.9938850402832
23.362118370035823,33.30972671508789
40.38177504522698,29.287988662719727
15.052161071543436,48.09659194946289
15.315549923848765,45.83377456665039
15.421355450782805,43.757049560546875
53.621976849681104,28.518333435058594
49.08008696748308,28.726669311523438
17.449357338976025,40.98857879638672
17.460111039435937,40.705421447753906
10.292263088996286,74.754638671875
11.237519033833038,72.42244720458984
12.135631313626872,55.34817123413086
11.910779958328286,56.624786376953125
20.484121781482507,39.861572265625
20.511654565346998,38.105552673339844
32.193165326220324,31.52534294128418
32.18693911322614,31.526269912719727
32.405232249215416,31.42023468017578
25.487436922018695,32.21959686279297
38.971670440054936,30.689687728881836
28.57241247924498,32.03784942626953
13.361761170486439,54.060638427734375
22.98358001410243,33.98649597167969
21.698906010794374,37.45314407348633
25.20941704963163,33.74919128417969
43.938067570085245,29.58517837524414
40.862620779854964,30.165756225585938
48.60516061983036,29.388694763183594
15.309632530635177,51.59584045410156
16.229805816708765,44.19342041015625
15.454238099124773,45.419254302978516
96.6333183806214,28.608896255493164
94.21717151534374,28.7011775970459
96.6450708488111,28.575082778930664
52.64371194583821,29.094335556030273
57.31631451249737,28.88874626159668
20.089137327916063,43.20781707763672
20.34376937760046,40.9439582824707
20.085040382619095,43.236083984375
18.449862015101015,43.93982696533203
93.59369828305498,29.048477172851562
11.139246707848882,75.162353515625
56.25372605810615,29.227323532104492
89.27202397723578,29.216480255126953
11.960732547514977,65.57049560546875
11.316717569916833,74.28099060058594
12.34870324065242,59.24874496459961
32.80281356852642,31.760602951049805
41.86043301594259,30.422208786010742
47.205712746080515,29.819580078125
20.603224623451162,40.02229309082031
20.378002213425304,45.56074905395508
53.16554006439676,29.7031192779541
26.490578606463124,34.32875442504883
24.404855372587917,35.641517639160156
12.974527331128913,56.28643798828125
25.316868148150242,30.460132598876953
40.76926106917859,28.40474510192871
14.331017892593902,47.432884216308594
14.318214060858441,47.47467803955078
98.50514133095486,27.141658782958984
25.304951708175714,30.519712448120117
20.58240078784155,33.18598556518555
39.79619395561615,29.056262969970703
14.907580580728297,42.0369873046875
40.76905586042542,28.408761978149414
25.328083837108377,30.242992401123047
9.643819933135356,71.7413558959961
11.316849843243718,55.48310089111328
59.19356363728462,27.296171188354492
13.580858013131005,48.636592864990234
19.237223827437184,34.170440673828125
15.176136114992005,39.67375564575195
56.51232350637721,28.182435989379883
17.41496884077172,36.03330993652344
10.511476658784634,65.14804077148438
54.32201819771497,28.19990348815918
18.028566603302522,34.69685363769531
16.267379352634503,38.79605484008789
20.68213753471127,31.247623443603516
39.83190098635596,28.9106502532959
11.35193072666622,50.7481803894043
13.969723750013982,47.88105010986328
30.83560873539631,29.726804733276367
24.973830528389698,30.941484451293945
12.975770603228705,48.776824951171875
25.309562765348215,30.63488006591797
25.30829765914352,30.64120101928711
53.621976849681104,28.518333435058594
49.08008696748308,28.726669311523438
25.43031257131031,30.32067108154297
25.468967317225083,30.269521713256836
9.748149685582279,73.611328125
9.698763144641054,84.30433654785156
10.10766339284674,72.97911834716797
9.748748709756164,73.5372543334961
96.33728245525249,27.375791549682617
92.05017319439717,27.590425491333008
15.687546894486951,41.368770599365234
15.315549923848765,45.83377456665039
15.421355450782805,43.757049560546875
15.281257549772393,47.21491622924805
17.859137150371406,37.38166427612305
10.803642564016549,71.60041809082031
56.492263747106676,28.25420570373535
18.700454018479437,36.43752670288086
19.789047714646124,34.92567443847656
19.230743858160757,35.08314895629883
18.76102172648279,36.144412994384766
20.590693754228575,34.706722259521484
17.346953891191088,39.2000617980957
21.27893516064063,32.00254821777344
20.922412980345168,32.187259674072266
40.38177504522698,29.287988662719727
40.267344732058156,29.37633514404297
11.410619698359477,64.35816955566406
11.414819196186544,64.33497619628906
11.816643040516517,53.48761749267578
12.028342285639155,51.73823547363281
11.508953666826716,58.25346374511719
11.407125731812329,64.36112976074219
12.608773487078208,50.92485046386719
12.287080518986377,51.47653579711914
11.87524046592617,53.45451354980469
11.803024082687857,56.5199089050293
