W1,W2,R,t,mass_kg,stress_mpa
0.6986722894605006,0.10000799626016374,0.06999716437477436,0.019999204642372773,103.50153563049689,25.45424896108808
0.30003786351720857,0.14997133106795185,0.06501738116663901,0.010000201749081785,7.391506810012724,97.86285002553299
0.30000301448744154,0.14654849715986537,0.06975970318916745,0.010000201749081785,7.513677946330814,92.35078657688189
0.30000107842727636,0.12376340162223834,0.06999595995560763,0.010003759701638533,8.182422261165945,74.756304398779
0.36479005158083927,0.10002281789204628,0.06977017231310002,0.019998612119604492,26.806304234344015,28.735104462551842
0.5249075683438577,0.10000606154643613,0.0699870681918968,0.01999522739957017,57.567086634917835,26.1306795417271
0.3000374856040689,0.14378574911154424,0.06954267714438532,0.010000294234898855,7.601912216485575,90.14830407189739
0.5187753168864053,0.10001751285475131,0.0699923523659888,0.019998717416825202,56.19433556132772,26.176446983149518
0.574715796337114,0.10000615403267006,0.06997598844686731,0.01999900041780834,69.40766507393994,25.797605022346705
0.3004962374366383,0.12188099823331529,0.06996651779054168,0.010027055887936944,8.283655552855011,73.23957813358453
0.672376565555777,0.10000799626016374,0.06999716437477436,0.019999204642372773,95.71445733371694,25.490813630641608
0.3840408458480558,0.1003387040981932,0.0699870681918968,0.01975656658114505,29.545615456216886,28.61412784883119
0.30008332572176194,0.14253411960256954,0.0698395992101855,0.010159395097310597,7.7661691030634845,87.75096657539646
0.6459491268390793,0.10000792090880581,0.06999758542985443,0.01999921643978458,88.18938078220295,25.54377321466181
0.5007987098181365,0.10001591523533017,0.06995736418318763,0.019998635076152158,52.23526440155501,26.341585114161912
0.4061057674272124,0.10000717123744482,0.06998584479637306,0.01999974684096433,33.68943565582688,27.76460400684101
0.6913857833017316,0.10003557253636654,0.06999863967706735,0.01999858487516585,101.30950905378211,25.46553834444899
0.6674912405590613,0.10000670380468919,0.06999995945336375,0.019999080245717546,94.30013200389068,25.499346559578925
0.30055589141447014,0.10000541747182444,0.06996366012601843,0.018325775091275708,16.10723389621188,33.83360315676727
0.3000018080826922,0.10000008965140873,0.06996186198518711,0.012719194585929726,11.133821774519692,48.17739783570673
0.658187070988685,0.1000100954763997,0.06999995604262432,0.019999066464390595,91.6358282969019,25.5177042594125
0.30008543068444293,0.10055540913295223,0.0671700274565377,0.0100013829864489,8.739285280658589,61.468434423095275
0.300003862683393,0.1493313046461269,0.06997034156021958,0.010000294234898855,7.425557296978609,94.6128647923147
0.30007150529354176,0.1034108991069255,0.06999842671743704,0.019534235040446227,16.962092701281698,32.7590243162791
0.31865524032924664,0.10001600481524768,0.06999895471025176,0.01999920455153407,19.99853194826557,30.27041377989142
0.4564572298721805,0.1003104769875483,0.06999611075865476,0.01999858487516585,43.054921081496786,26.923993419573293
0.3876058315572738,0.1000374986736349,0.06999949927576864,0.019999158648837008,30.515695935100442,28.15916688240642
0.30056026225491994,0.10000541747182444,0.06996307651408716,0.017784605603860096,15.632080347232145,34.806320234067954
0.30697077371917575,0.10000114875566751,0.06996186198518711,0.012719194585929726,11.714852387802894,47.616963643795394
0.30069018555325244,0.10092832039473083,0.06999996692518515,0.011506882685803441,10.100969299410918,53.346080631798976
0.48635994621976975,0.10000624029332264,0.06996911545585138,0.01999711233679907,49.153502063092496,26.49430093483454
0.6540314199541898,0.10002996225007944,0.06999613606337766,0.019999215285975702,90.45779886181785,25.528360188009135
0.5505764238818601,0.10000656216481411,0.0699855868182651,0.019995445430515298,63.52931691711953,25.94630160280254
0.632727468997295,0.10001486281834658,0.06999948656562328,0.019999196339794873,84.53740683157424,25.576161812665394
0.3000374856040689,0.14975592274760413,0.06503055505661917,0.010000294234898855,7.39856347543674,97.66128125390318
0.47139282336402877,0.10001702722024244,0.06999355725515205,0.019998723374678257,46.06103470135054,26.675323124747766
0.30000301448744154,0.14997097550223545,0.06975970318916745,0.010000201749081785,7.404073936010661,95.27698300855462
0.30122678716320705,0.11231009719945333,0.06992126615464801,0.010018370672601674,8.5664142759043,67.04898151293682
0.5390315083613396,0.10000255704726914,0.06990448075057733,0.019995246530373913,60.81182074330418,26.03292931674449
