W1,W2,R,t,mass_kg,stress_mpa
0.4873152943051515,0.10000488682019135,0.06989125943073089,0.019998314958130838,49.35691791350086,26.438127517700195
0.3000606808445229,0.10944630640946507,0.06995738135718554,0.01001744003778424,8.558584429302586,66.1085205078125
0.4908290727461142,0.10000482420093057,0.06989125943073089,0.019999405044295666,50.10197716488107,26.398561477661133
0.300044058782693,0.12602043315691205,0.06992528950172619,0.010017440857067437,8.135179815105124,75.53278350830078
0.30134064798098553,0.10007078892925428,0.06992259987207726,0.011922576640538755,10.53819238141662,52.023433685302734
0.39890440879477707,0.1000067165035346,0.06997585047804933,0.019998232552944764,32.434762247734795,27.774497985839844
0.6938889554359567,0.10003398106122616,0.06999033657495261,0.019994591180997733,102.03808751812238,24.96964454650879
0.30000470491301223,0.1004279103679363,0.06996830478886257,0.012288676754895598,10.74584163703546,50.72120666503906
0.3000604638560809,0.10632109713588342,0.06934881262194229,0.010000071623948628,8.614593338588719,64.83485412597656
0.44711235257570475,0.10001394139713991,0.06996307868098167,0.01995597010148558,41.15593071375344,26.999067306518555
0.3879322259069212,0.10002960326710689,0.06990341327781166,0.019999425108209772,30.570495368753793,28.026958465576172
0.6701716839925387,0.10018040321454055,0.06999098107723688,0.019998049296432837,95.06210138818395,25.107364654541016
0.5952611720557086,0.10002523230526193,0.06992508213334342,0.019999833853477072,74.60148514169141,25.53563690185547
0.5151858374174034,0.10000934704725971,0.06991856555829219,0.01999792689393605,55.390413069330094,26.15651512145996
0.30000091125535866,0.10010530808316316,0.06997037879151652,0.01954194940312686,17.10165706031493,31.963428497314453
0.6610222356940304,0.10003450959214169,0.06999176853010201,0.019983138369943282,92.36893539961137,25.16152572631836
0.30066164064772266,0.10003902622044472,0.06992128539864,0.01609505848387084,14.156232426212783,38.70777130126953
0.4334754440414253,0.10000491491398919,0.06996393773091167,0.01999939628931933,38.65212900279613,27.13913345336914
0.30012977266591795,0.10018225367085015,0.06992365364527443,0.017218520898316252,15.079619910595268,36.294517517089844
0.4663685102115659,0.10000529900949291,0.06993511700172214,0.019972939529312703,44.98544682064976,26.71659278869629
0.3681343695416234,0.10002881014224617,0.06995024708590643,0.019999542771674237,27.33789148163481,28.52583885192871
0.3000524551812457,0.11012855532689772,0.06999261899368689,0.01001744003778424,8.541957747973118,66.44499969482422
0.5613553837424791,0.10001393683847791,0.06992035788774782,0.019999205091711075,66.12927872325248,25.772212982177734
0.6860208457149974,0.10003398106122616,0.06992328672638433,0.019994591180997733,99.69311415935188,25.016645431518555
0.5127204822640355,0.10000571315851985,0.06994206190414455,0.019994220392659502,54.833236895432,26.182348251342773
0.5511957232868125,0.10000964398907711,0.06995648776493411,0.019995378397621687,63.67613064700713,25.85133171081543
0.30024321135545273,0.10103743767025873,0.06995157727614451,0.011041268135875606,9.65741280119009,56.58256149291992
